Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
537759,HCPO36MFDG,HDFC Mutual Fund-HDFC Capital Protection Oriented Fund-Series II-36M February 2014 - D O- G O,Active,F ,10.00,INF179KB1F21,,MF
537760,HCPO36MFDD,HDFC Mutual Fund-HDFC Capital Protection Oriented Fund - Series II-36M February 2014 - DO- DO,Active,F ,10.00,INF179KB1F39,,MF
537761,HCPO36MFRG,HDFC Mutual Fund-HDFC Capital Protection Oriented Fund-Series II-36M February 2014 - R O- G O,Active,F ,10.00,INF179KB1F47,,MF
537762,HCPO36MFRD,HDFC Mutual Fund - HDFC Capital Protection Oriented Fund - Series II-36M February 2014- RO-DO,Active,F ,10.00,INF179KB1F54,,MF
537764,RFHXXV31D,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 31 - Dividend Payout Plan,Active,F ,10.00,INF204KA1JU5,,MF
537766,BCP,B.C. Power Controls Ltd,Active,B ,10.00,INE905P01010,Other Elect.Equip./ Prod.,Equity
537784,KCSL,Karnimata Cold Storage Ltd,Active,M ,10.00,INE576P01019,Misc.Commercial Services,Equity
537785,ANISHAIMPEX,Anisha Impex Ltd,Active,M ,10.00,INE084Q01012,Distributors,Equity
537797,SDFSA9GR,SBI Debt Fund Series A-9- Regular Plan - Growth,Active,F ,10.00,INF200KA1705,,MF
537799,SDFSA9GD,SBI Debt Fund Series A-9- Direct Plan -Growth,Active,F ,10.00,INF200KA1713,,MF
537800,MANGIND,Mangalam Industrial Finance Ltd,Active,XT,1.00,INE717C01025,Finance (including NBFCs),Equity
537816,RFXXV30DD,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 30 - Direct Plan Dividend P O,Active,F ,10.00,INF204KA1Q18,,MF
537817,RFXXV30DG,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 30 - Direct Plan Growth Option,Active,F ,10.00,INF204KA1Q00,,MF
537818,RFHXXV30D,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 30 - Dividend Payout Option,Active,F ,10.00,INF204KA1P92,,MF
537819,RFHXXV30G,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 30 - Growth Option,Active,F ,10.00,INF204KA1P84,,MF
537820,VFL,Viji Finance Ltd,Active,T ,1.00,INE159N01027,Finance (including NBFCs),Equity
537826,KTKFMP145G,Kotak Mahindra Mutual Fund - Kotak FMP Series 145-390 Days Non Direct Plan-Growth Option,Active,F ,10.00,INF174K01L51,,MF
537827,KTKFMP145D,Kotak Mahindra Mutual Fund - Kotak FMP Series 145-390 Days Non Direct Plan- Dividend option,Active,F ,10.00,INF174K01P16,,MF
537828,KTKFMP145GD,Kotak Mahindra Mutual Fund - Kotak FMP Series 145-390 DaysDirect Plan- Growth option,Active,F ,10.00,INF174K01L93,,MF
537830,TFM46QC,TATA Fixed Maturity Plan Series 46 Scheme Q - Direct Plan - Dividend,Active,F ,10.00,INF277K01U31,,MF
537831,TFM46QB,TATA Fixed Maturity Plan Series 46 Scheme Q- Plan A - Growth,Active,F ,10.00,INF277K01U23,,MF
537832,TFM46QD,TATA Fixed Maturity Plan Series 46 Scheme Q- Direct Plan - Growth,Active,F ,10.00,INF277K01U49,,MF
537833,TFM46QA,TATA Fixed Maturity Plan Series 46 Scheme Q- Plan A - Dividend,Active,F ,10.00,INF277K01U15,,MF
537838,NEGOTIUM,Negotium International Trade Ltd,Active,XT,1.00,INE339P01046,Comm.Trading  &amp; Distribution,Equity
537839,PHOENIXTN,Phoenix Township Ltd,Active,XT,10.00,INE977M01024,Hotels,Equity
537840,RAUNAQEPC,Raunaq EPC International Ltd,Active,XD,10.00,INE523K01012,Construction &amp; Engineering,Equity
537860,RFXXVI02DG,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 2 - Direct Plan Growth Option,Active,F ,10.00,INF204KB1MM5,,MF
537861,RFHXXVI02D,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 2 - Dividend Payout Option,Active,F ,10.00,INF204KA1KW9,,MF
537862,RFHXXVI02G,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 2 - Growth Option,Active,F ,10.00,INF204KB1MK9,,MF
537863,KTKFMP146G,Kotak Mahindra Mutual Fund - Kotak FMP Series 146-388 Days Non Direct Plan-Growth Option,Active,F ,10.00,INF174K01M19,,MF
537865,KTKFMP146GD,Kotak Mahindra Mutual Fund - Kotak FMP Series 146-388 Days Direct Plan- Growth option,Active,F ,10.00,INF174K01M35,,MF
537870,SDFSA11GR,SBI Debt Fund Series A-11- Regular Plan - Growth,Active,F ,10.00,INF200KA1NI6,,MF
537872,SDFSA11GD,SBI Debt Fund Series A-11- Direct Plan -Growth,Active,F ,10.00,INF200KA1NK2,,MF
537912,RFXXV32DG,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 32 - Direct Plan Growth Option,Active,F ,10.00,INF204KA1J90,,MF
537913,RFHXXV32G,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 32 - Growth Option,Active,F ,10.00,INF204KA1J74,,MF
537922,IPRU2296,ICICI Prudential Value Fund Series 3(Regular Dividend Option),Active,B ,10.00,INF109KB1X42,,Equity
537923,IPRU8496,ICICI Prudential Value Fund Series 3(Direct Dividend Option),Active,B ,10.00,INF109KB1X59,,Equity
537934,TFM46RA,TATA Fixed Maturity Plan Series 46 Scheme R - Plan A - Dividend,Active,F ,10.00,INF277K01U56,,MF
537935,TFM46RC,TATA Fixed Maturity Plan Series 46 Scheme R- Direct Plan - Dividend,Active,F ,10.00,INF277K01U72,,MF
537936,TFM46RB,TATA Fixed Maturity Plan Series 46 Scheme R- Plan A - Growth,Active,F ,10.00,INF277K01U64,,MF
537937,TFM46RD,TATA Fixed Maturity Plan Series 46 Scheme R- Direct Plan - Growth,Active,F ,10.00,INF277K01U80,,MF
537938,KTKFMP147G,Kotak Mahindra Mutual Fund - Kotak FMP Series 147-384 Days Non Direct Plan-Growth Option,Active,F ,10.00,INF174K01M50,,MF
537940,KTKFMP147GD,Kotak Mahindra Mutual Fund - Kotak FMP Series 147-384 Days Direct Plan- Growth option,Active,F ,10.00,INF174K01M76,,MF
537941,RFXXVI01DD,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 1- Direct Plan Dividend Payout Option,Active,F ,10.00,INF204KB1676,,MF
537942,RFXXVI01DG,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 1- Direct Plan Growth Option,Active,F ,10.00,INF204KB1668,,MF
537943,RFHXXVI01D,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 1- Dividend Payout Option,Active,F ,10.00,INF204KB1650,,MF
537944,RFHXXVI01G,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 1- Growth Option,Active,F ,10.00,INF204KB1643,,MF
537945,RFXXV33DG,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 33 - Direct Plan Growth Option,Active,F ,10.00,INF204KA1KH0,,MF
537946,RFHXXV33D,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 33 - Dividend Payout Option,Active,F ,10.00,INF204KA1KG2,,MF
537947,RFHXXV33G,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 33 - Growth Option,Active,F ,10.00,INF204KA1KF4,,MF
537954,SKP,Shri Krishna Prasadam Ltd,Active,B ,10.00,INE009Q01019,Comm.Trading  &amp; Distribution,Equity
537955,SDFSA13GR,SBI Debt Fund Series A-13- Regular Plan - Growth,Active,F ,10.00,INF200KA1OC7,,MF
537957,SDFSA13GD,SBI Debt Fund Series A-13- Direct Plan -Growth,Active,F ,10.00,INF200KA1OE3,,MF
537970,SDFSA14GR,SBI Debt Fund Series A-14- Regular Plan - Growth,Active,F ,10.00,INF200KA1NQ9,,MF
537972,SDFSA14GD,SBI Debt Fund Series A-14- Direct Plan -Growth,Active,F ,10.00,INF200KA1NS5,,MF
537985,INFRONICS,Infronics Systems Ltd,Active,XT,10.00,INE463B01036,IT Software Products,Equity
537997,RFXXVI05DG,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 5 - Direct Plan Growth Option,Active,F ,10.00,INF204KA1LO4,,MF
537998,RFHXXVI05D,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 5 - Dividend Payout Option,Active,F ,10.00,INF204KA1LN6,,MF
537999,RFHXXVI05G,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 5 - Growth Option,Active,F ,10.00,INF204KA1LM8,,MF
538000,TFM47CA,TATA Fixed Maturity Plan Series 47 Scheme C - Plan A - Dividend,Active,F ,10.00,INF277K01R10,,MF
538001,TFM47CC,TATA Fixed Maturity Plan Series 47 Scheme C- Direct Plan - Dividend,Active,F ,10.00,INF277K01R36,,MF
538002,TFM47CB,TATA Fixed Maturity Plan Series 47 Scheme C- Plan A - Growth,Active,F ,10.00,INF277K01R28,,MF
538003,TFM47CD,TATA Fixed Maturity Plan Series 47 Scheme C- Direct Plan - Growth,Active,F ,10.00,INF277K01R44,,MF
538015,BSLFEFS2RG,Birla Sun Life Mutual Fund- Birla Sun Life Focused Equity Fund - Series 2 - Regular Plan - Growth,Active,B ,10.00,INF209KA1DF4,,Equity
538016,BSLFEFS2RN,Birla Sun Life Mutual Fund- Birla Sun Life Focused Equity Fund - Series 2 - Regular Plan - D P,Active,B ,10.00,INF209KA1DG2,,Equity
538017,BSLFEFS2DG,Birla Sun Life Mutual Fund-  Birla Sun Life Focused Equity Fund - Series 2 - Direct Plan - Growth,Active,B ,10.00,INF209KA1DH0,,Equity
538018,BSLFEFS2DN,Birla Sun Life Mutual Fund-  Birla Sun Life Focused Equity Fund - Series 2 - Direct Plan-Dividend P,Active,B ,10.00,INF209KA1DI8,,Equity
538019,OBIL,Oceanaa Biotek Industries Ltd,Active,T ,10.00,INE732P01018,Other Food Products,Equity
538020,RFXXV35DD,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 35 - Direct Plan Dividend Pou O,Active,F ,10.00,INF204KA1LC9,,MF
538021,RFXXV35DG,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 35 - Direct Plan Growth Option,Active,F ,10.00,INF204KA1LB1,,MF
538022,RFHXXV35D,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 35 - Dividend Payout Option,Active,F ,10.00,INF204KA1LA3,,MF
538023,RFHXXV35G,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXV Series 35 - Growth Option,Active,F ,10.00,INF204KA1KZ2,,MF
538033,H3360D30DG,HDFC Mutual Fund - HDFC FMP 3360D March 2014 (1) - Direct Option- Growth Option,Active,F ,10.00,INF179KA1IB8,,MF
538034,H3360D30DD,HDFC Mutual Fund - HDFC FMP 3360D March 2014 (1) - Direct Option- Normal Dividend Option,Active,F ,10.00,INF179KA1IC6,,MF
538035,H3360D30DQ,HDFC Mutual Fund - HDFC FMP 3360D March 2014 (1) - Direct Option- Quarterly Dividend Option,Active,F ,10.00,INF179KA1ID4,,MF
538036,H3360D30DF,HDFC Mutual Fund - HDFC FMP 3360D March 2014 (1) - Direct Option- Flexi Option,Active,F ,10.00,INF179KA1IE2,,MF
538037,H3360D30RG,HDFC Mutual Fund - HDFC FMP 3360D March 2014 (1) - Regular Option- Growth Option,Active,F ,10.00,INF179KA1IF9,,MF
538038,H3360D30RD,HDFC Mutual Fund - HDFC FMP 3360D March 2014 (1) - Regular Option- Normal Dividend Option,Active,F ,10.00,INF179KA1IG7,,MF
538040,H3360D30RQ,HDFC Mutual Fund - HDFC FMP 3360D March 2014 (1) - Regular Option-Quarterly Dividend Option,Active,F ,10.00,INF179KA1IH5,,MF
538042,H3360D30RF,HDFC Mutual Fund - HDFC FMP 3360D March 2014 (1) - Regular Option- Flexi Option,Active,F ,10.00,INF179KA1II3,,MF
538057,CPSEETF,CPSE ETF,Active,B ,10.00,INF457M01133,,Equity
538058,TFM47DA,TATA Fixed Maturity Plan Series 47 Scheme D - Plan A - Dividend,Active,F ,10.00,INF277K01R51,,MF
538059,TFM47DC,TATA Fixed Maturity Plan Series 47 Scheme D- Direct Plan - Dividend,Active,F ,10.00,INF277K01R77,,MF
538060,TFM47DB,TATA Fixed Maturity Plan Series 47 Scheme D- Plan A - Growth,Active,F ,10.00,INF277K01R69,,MF
538063,TFM47DD,TATA Fixed Maturity Plan Series 47 Scheme D- Direct Plan - Growth,Active,F ,10.00,INF277K01R85,,MF
538081,HARIAAPL,Haria Apparels Ltd,Active,XD,10.00,INE493N01012,Textiles,Equity
538088,KTKFMP154DD,Kotak Mahindra Mutual Fund - Kotak FMP Series 154-390 Days Direct Plan- Dividend Option,Active,F ,10.00,INF174K01XE7,,MF
538089,SDFSA16GR,SBI Debt Fund Series A-16- Regular Plan - Growth,Active,F ,10.00,INF200KA1OS3,,MF
538091,SDFSA16GD,SBI Debt Fund Series A-16- Direct Plan -Growth,Active,F ,10.00,INF200KA1OU9,,MF
538092,JOONKTOLL,Joonktollee Tea &amp; Industries Ltd,Active,XD,10.00,INE574G01013,Tea &amp; Coffee,Equity
538093,TFM47JA,TATA Fixed Maturity Plan Series 47 Scheme J - Plan A - Dividend,Active,F ,10.00,INF277K01R93,,MF
538094,TFM47JC,TATA Fixed Maturity Plan Series 47 Scheme J- Direct Plan - Dividend,Active,F ,10.00,INF277K01S19,,MF
538095,TFM47JB,TATA Fixed Maturity Plan Series 47 Scheme J- Plan A - Growth,Active,F ,10.00,INF277K01S01,,MF
538096,TFM47JD,TATA Fixed Maturity Plan Series 47 Scheme J- Direct Plan - Growth,Active,F ,10.00,INF277K01S27,,MF
538100,RFXXVI09DG,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 9 - Direct Plan Growth Option,Active,F ,10.00,INF204KB1MY0,,MF
538109,RFHXXVI09G,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 9 - Growth Option,Active,F ,10.00,INF204KB1MW4,,MF
538110,SMFHYFRG,Sundaram Hybrid Fund - Series F- Regular Plan Growth Option,Active,F ,10.00,INF903J01I08,,MF
538111,SMFHYFHD,Sundaram Hybrid Fund - Series F- Regular Plan Half Yearly Dividend Option,Active,F ,10.00,INF903J01I16,,MF
538112,SMFHYFYD,Sundaram Hybrid Fund - Series F- Regular Plan Yearly Dividend Option,Active,F ,10.00,INF903J01I24,,MF
538113,SMFHYFDG,Sundaram Hybrid Fund - Series F- Direct Plan Growth Option,Active,F ,10.00,INF903J01I32,,MF
538114,SMFHYFDHD,Sundaram Hybrid Fund - Series F- Direct Plan Half Yearly Dividend Option,Active,F ,10.00,INF903J01I40,,MF
538115,SMFHYFDYD,Sundaram Hybrid Fund - Series F- Direct Plan Yearly Dividend Option,Active,F ,10.00,INF903J01I57,,MF
538119,RNBDENIMS,R&amp;B Denims Ltd,Active,M ,10.00,INE012Q01013,Textiles,Equity
538120,TFM47EA,TATA Fixed Maturity Plan Series 47 Scheme E - Plan A - Dividend,Active,F ,10.00,INF277K01V63,,MF
538122,TFM47EB,TATA Fixed Maturity Plan Series 47 Scheme E- Plan A - Growth,Active,F ,10.00,INF277K01V71,,MF
538123,TFM47ED,TATA Fixed Maturity Plan Series 47 Scheme E- Direct Plan - Growth,Active,F ,10.00,INF277K01V97,,MF
538128,WOMENSNEXT,Womens Next Loungeries Ltd,Active,M ,10.00,INE174Q01011,Other Apparels &amp; Accessories,Equity
538180,GOLDLINE,Gold Line International Finvest Ltd,Active,ST,1.00,INE204P01026,Investment Companies,Equity
538181,TFM47FA,TATA Fixed Maturity Plan Series 47 Scheme F - Plan A - Dividend,Active,F ,10.00,INF277K01W05,,MF
538183,TFM47FB,TATA Fixed Maturity Plan Series 47 Scheme F- Plan A - Growth,Active,F ,10.00,INF277K01W13,,MF
538184,TFM47FD,TATA Fixed Maturity Plan Series 47 Scheme F- Direct Plan - Growth,Active,F ,10.00,INF277K01W39,,MF
538199,AXISFT64DP,Axis Fixed Term Plan - Series 64 (715 Days) - Regular Plan - Dividend,Active,F ,10.00,INF846K01XH3,,MF
538200,AXISFT64GP,Axis Fixed Term Plan - Series 64 (715 Days) - Regular Plan - Growth,Active,F ,10.00,INF846K01XJ9,,MF
538202,AXISFT64DG,Axis Fixed Term Plan - Series 64 (715 Days) - Direct Plan - Growth,Active,F ,10.00,INF846K01XM3,,MF
538212,SHARPINV,Sharp Investments Ltd,Active,XC,1.00,INE909D01026,Finance (including NBFCs),Equity
538222,SDFSA20GR,SBI Debt Fund Series A-20- Regular Plan - Growth,Active,F ,10.00,INF200KA1OG8,,MF
538227,SDFSA20GD,SBI Debt Fund Series A-20- Direct Plan -Growth,Active,F ,10.00,INF200KA1OI4,,MF
538228,SDFSA20DD,SBI Debt Fund Series A-20- Direct Plan - Dividend (Payout),Active,F ,10.00,INF200KA1OJ2,,MF
538232,KTKFMP158DD,Kotak Mahindra Mutual Fund - Kotak FMP Series 158 - 370 Days Direct Plan- Dividend option,Active,F ,10.00,INF174K01XU3,,MF
538233,SDFSA21GR,SBI Debt Fund Series A-21- Regular Plan - Growth,Active,F ,10.00,INF200KA1OK0,,MF
538235,SDFSA21GD,SBI Debt Fund Series A-21- Direct Plan -Growth,Active,F ,10.00,INF200KA1OM6,,MF
538268,WONDERLA,Wonderla Holidays Ltd,Active,B ,10.00,INE066O01014,Other Leisure Facilities,Equity
538270,RFXXVI14DG,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 14 - Direct Plan Growth Option,Active,F ,10.00,INF204KB1825,,MF
538271,RFHXXVI14D,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 14 - Dividend Payout Option,Active,F ,10.00,INF204KB1817,,MF
538272,RFHXXVI14G,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 14 - Growth Option,Active,F ,10.00,INF204KB1809,,MF
538273,RESPONSINF,Response Informatics Ltd,Active,XD,10.00,INE401B01010,IT Software Products,Equity
538274,SMFHYHRG,Sundaram Hybrid Fund - Series H- Regular Plan Growth Option,Active,F ,10.00,INF903J01K46,,MF
538275,SMFHYHHD,Sundaram Hybrid Fund - Series H- Regular Plan Half Yearly Dividend Option,Active,F ,10.00,INF903J01K53,,MF
538276,SMFHYHYD,Sundaram Hybrid Fund - Series H- Regular Plan Yearly Dividend Option,Active,F ,10.00,INF903J01K61,,MF
538277,SMFHYHDG,Sundaram Hybrid Fund - Series H- Direct Plan Growth Option,Active,F ,10.00,INF903J01K79,,MF
538278,SMFHYHDHD,Sundaram Hybrid Fund - Series H- Direct Plan Half Yearly Dividend Option,Active,F ,10.00,INF903J01K87,,MF
538305,SDFSA22GR,SDFSA22GR,Active,F ,10.00,INF200KA1PA8,,MF
538307,SDFSA22GD,SDFSA22GD,Active,F ,10.00,INF200KA1PC4,,MF
538308,SDFSA22DD,SDFSA22DD,Active,F ,10.00,INF200KA1PD2,,MF
538319,GCMCAPI,GCM Capital Advisors Ltd,Active,M ,10.00,INE191P01017,Other Financial Services,Equity
538339,SDFSA24GR,SBI Debt Fund Series A-24- Regular Plan - Growth,Active,F ,10.00,INF200KA1OW5,,MF
538341,SDFSA24GD,SBI Debt Fund Series A-24- Direct Plan -Growth,Active,F ,10.00,INF200KA1OY1,,MF
538343,SDFSA23GR,SBI Debt Fund Series A-23- Regular Plan - Growth,Active,F ,10.00,INF200KA1PE0,,MF
538344,SDFSA23DR,SBI Debt Fund Series A-23- Regular Plan -Dividend Payout,Active,F ,10.00,INF200KA1PF7,,MF
538345,SDFSA23GD,SBI Debt Fund Series A-23- Direct Plan -Growth,Active,F ,10.00,INF200KA1PG5,,MF
538351,AFEL,A.F. Enterprises Ltd,Active,XT,10.00,INE663P01015,Investment Companies,Equity
538352,RFXXVI22DD,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 22 - Direct Plan Dividend P O,Active,F ,10.00,INF204KA11C3,,MF
538353,RFHXXVI22DG,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 22 - Direct Plan Growth Option,Active,F ,10.00,INF204KA12C1,,MF
538355,RFHXXVI22G,Reliance Mutual Fund- Reliance Fixed Horizon Fund- XXVI Series 22 - Growth Option,Active,F ,10.00,INF204KA14C7,,MF
538364,BCPAL,Birdhi Chand Pannalal Agencies Ltd,Active,XC,1.00,INE795P01023,Textiles,Equity
538365,ADHUNIKIND,Adhunik Industries Ltd,Active,T ,10.00,INE452L01012,Iron &amp; Steel/Interm.Products,Equity
538374,SDFSA25GR,SBI Debt Fund Series A-25- Regular Plan - Growth,Active,F ,10.00,INF200KA1PI1,,MF
538375,SDFSA25DR,SBI Debt Fund Series A-25- Regular Plan -Dividend Payout,Active,F ,10.00,INF200KA1PJ9,,MF
538376,SDFSA25GD,SBI Debt Fund Series A-25- Direct Plan -Growth,Active,F ,10.00,INF200KA1PK7,,MF
538382,WESTLEIRES,West Leisure Resorts Ltd,Active,XT,10.00,INE266P01017,Comm.Trading  &amp; Distribution,Equity
538392,RFHXXVI24DG,Reliance Fixed Horizon Fund- XXVI Series 24- Direct Plan Growth Option,Active,F ,10.00,INF204KA16C2,,MF
538394,RFHXXVI24G,Reliance Fixed Horizon Fund- XXVI Series 24- Growth Option,Active,F ,10.00,INF204KA18C8,,MF
538395,NAM,Nam Securities Ltd,Active,XD,10.00,INE792G01011,Other Financial Services,Equity
538401,METSL,Maestros Electronics &amp; Telecommunications Systems Ltd,Active,XD,10.00,INE318N01011,Electronic Components,Equity
538402,SPS,SPS Finquest Ltd,Active,M ,10.00,INE502O01018,Finance (including NBFCs),Equity
538403,H371M31DG1,HDFC FMP 371D May 2014 (1) - Direct Option- Growth Option,Active,F ,10.00,INF179KB1CE4,,MF
538404,H371M31DD1,HDFC FMP 371D May 2014 (1) - Direct Option- Normal Dividend Option,Active,F ,10.00,INF179KB1CF1,,MF
538405,H371M31DQ1,HDFC FMP 371D May 2014 (1) - Direct Option- Quarterly Dividend Option,Active,F ,10.00,INF179KB1CG9,,MF
538406,H371M31RG1,HDFC FMP 371D May 2014 (1) - Regular Option- Growth Option,Active,F ,10.00,INF179KB1CI5,,MF
538407,H371M31RD1,HDFC FMP 371D May 2014 (1) - Regular Option- Normal Dividend Option,Active,F ,10.00,INF179KB1CJ3,,MF
538408,H371M31RQ1,HDFC FMP 371D May 2014 (1) - Regular Option- Quarterly Dividend Option,Active,F ,10.00,INF179KB1CK1,,MF
538409,H371M31RF1,HDFC FMP 371D May 2014 (1) - Regular Option- Flexi Option,Active,F ,10.00,INF179KB1CH7,,MF
538418,RCLEDIIADD,Reliance Close Ended Equity Fund II- Series A - Direct Plan Dividend Payout Option,Active,B ,10.00,INF204KA1OW1,,Equity
538419,RCLEDIIADG,Reliance Close Ended Equity Fund II- Series A - Direct Plan Growth Option,Active,B ,10.00,INF204KA1OV3,,Equity
538420,RCLENDIIAD,Reliance Close Ended Equity Fund II- Series A - Dividend Payout Option,Active,B ,10.00,INF204KA1OU5,,Equity
538421,RCLENDIIAG,Reliance Close Ended Equity Fund II- Series A - Growth Option,Active,B ,10.00,INF204KA1OT7,,Equity
538423,ALPSMOTOR,Alps Motor Finance Ltd,Active,XD,1.00,INE729P01022,Other Financial Services,Equity
538428,RFXXVI23DD,Reliance Fixed Horizon Fund- XXVI Series 23- Direct Plan Dividend Payout Option,Active,F ,10.00,INF204KB1874,,MF
538429,RFXXVI23DG,Reliance Fixed Horizon Fund- XXVI Series 23- Direct Plan Growth Option,Active,F ,10.00,INF204KB1866,,MF
538430,RFHXXVI23D,Reliance Fixed Horizon Fund- XXVI Series 23- Dividend Payout  Option,Active,F ,10.00,INF204KB1858,,MF
538431,RFHXXVI23G,Reliance Fixed Horizon Fund- XXVI Series 23- Growth Option,Active,F ,10.00,INF204KB1841,,MF
538432,DIVINUS,Divinus Fabrics Ltd,Active,XD,10.00,INE478P01018,Comm.Trading  &amp; Distribution,Equity
538433,CCFCL,Classic Global Finance &amp; Capital Ltd,Active,XT,1.00,INE854P01028,Other Financial Services,Equity
538434,H366MY31DG,HDFC Mutual Fund - HDFC FMP 366D May 2014 (2) - Direct Option- Growth Option,Active,F ,10.00,INF179KB1BW8,,MF
538435,H366MY31DD,HDFC Mutual Fund - HDFC FMP 366D May 2014 (2) - Direct Option- Normal Dividend Option,Active,F ,10.00,INF179KB1BX6,,MF
538438,H366MY31RG,HDFC Mutual Fund - HDFC FMP 366D May 2014 (2) - Regular Option- Growth Option,Active,F ,10.00,INF179KB1CA2,,MF
538439,H366MY31RD,HDFC Mutual Fund - HDFC FMP 366D May 2014 (2) - Regular Option- Normal Dividend Option,Active,F ,10.00,INF179KB1CB0,,MF
538440,H366MY31RQ,HDFC Mutual Fund - HDFC FMP 366D May 2014 (2) - Regular Option- Quarterly Dividend Option,Active,F ,10.00,INF179KB1CC8,,MF
538441,H366MY31RF,HDFC Mutual Fund - HDFC FMP 366D May 2014 (2) - Regular Option- Flexi Option,Active,F ,10.00,INF179KB1BZ1,,MF
